"","long","lat","el","dc","air_temp","smb","rating"
"309132699",161.368096,-77.781112,676.5,53.5319197818157,255.041258543885,-126.311,1
"309260783",161.619616,-77.781688,650.5,47.728702021603,255.317813511939,-181.374,1
"308961131",161.097134,-77.783208,1110.5,59.8601907965701,254.678846476716,-116.348,1
"308946794",161.069255,-77.78348,1110,60.5130197927697,254.643884434991,-94.139,1
"309246569",161.635257,-77.784338,649.5,47.4286024219979,255.330461241186,-166.215,1
"309089886",161.350739,-77.784981,677.5,54.0098742033199,255.017181720016,-113.49,1
"309218130",161.606572,-77.785094,672.5,48.106248410287,255.304592280191,-175.819,1
"308932446",161.083325,-77.786477,1103.5,60.238153950188,254.657109657985,-113.014,1
"308903735",161.027239,-77.786517,1117,61.5417657651021,254.589545986832,-112.81,1
"309218128",161.622872,-77.787747,672.5,47.7934391688898,255.318181875153,-173.368,1
"308745312",160.747191,-77.78778,1074,68.0787501365826,254.336458938928,-82.602,1
"308889355",161.04264,-77.789407,1108,61.2350064125456,254.60333009989,-109.064,1
"308874978",161.014321,-77.789641,1114,61.8965423546441,254.570079816968,-119.629,1
"308730875",160.761544,-77.791122,1068,67.7970017807925,254.342417003305,-94.536,1
"308874973",161.057389,-77.792229,1103,60.944577480791,254.616956043041,-125.428,1
"308860589",161.028585,-77.792621,1108,61.6196075375121,254.582006938427,-114.298,1
"308687539",160.73865,-77.793517,1034,68.3683053520439,254.324925946594,-100.921,1
"308701985",160.772896,-77.794232,1049,67.5838747012195,254.346542965382,-112.374,1
"308846192",161.044465,-77.795436,1105,61.3046376078169,254.596589112941,-132.801,1
"308831794",161.014963,-77.795598,1106,61.9909683013132,254.561751669833,-183.982,1
"309118407",161.578883,-77.796438,703.5,49.0158549312365,255.276262626464,-133.254,1
"309018393",161.385669,-77.79668,726.5,53.4549636682667,255.059638620311,-138.782,1
"309132671",161.598727,-77.797724,696.5,48.5949711522841,255.294096329383,-176.16,1
"309004077",161.37742,-77.798509,728.5,53.6868639953689,255.04850983049,-153.538,1
"308802979",161.00111,-77.798738,1107,62.3718880200713,254.541235898889,-134.412,1
"309004074",161.400461,-77.799655,740.5,53.1846081387218,255.078408186275,-176.501,1
"308874959",161.174315,-77.8005,1064.5,58.4068764309765,254.760998590429,-108.242,1
"309089859",161.573061,-77.800654,715.5,49.2577317420926,255.270408289837,-184.696,1
"308788561",161.016713,-77.801556,1098,62.0667508589435,254.554541441809,-158.906,1
"308774141",160.986406,-77.801793,1110,62.7719615980845,254.520235980244,-138.061,1
"309089857",161.593189,-77.802009,714.5,48.8345071594044,255.288588177686,-163.448,1
"308989755",161.389961,-77.802042,749.5,53.4827693273286,255.064562398497,-169.98,1
"308874957",161.190496,-77.803179,1048.5,58.092469849748,254.781316140421,-142.671,1
"308846178",161.161087,-77.803885,1073.5,58.7851695417757,254.738552318414,-143.36,1
"308759711",161.00064,-77.804882,1095,62.5056256020828,254.531025723003,-159.948,1
"308730849",160.972349,-77.805013,1093,63.1614786666145,254.50007056672,-153.632,1
"308975423",161.435073,-77.806133,741.5,52.5519737325513,255.121967184691,-203.867,1
"308961093",161.406836,-77.806505,758.5,53.2069466076701,255.086359249902,-206.379,1
"308831775",161.176747,-77.806784,1054.5,58.4896896210082,254.757781837881,-142.955,1
"308716406",160.986181,-77.8079,1079,62.9020009207436,254.510233152766,-174.987,1
"308946750",161.421467,-77.80948,755.5,52.9495035052729,255.105234642104,-192.666,1
"309004055",161.560022,-77.811402,727.5,49.8493783006504,255.258479805872,-180.403,1
"309018369",161.580475,-77.81141,728.5,49.3857669396959,255.277128362604,-171.28,1
"308975406",161.580586,-77.815687,740.5,49.5090055073472,255.277616751095,-175.002,1
"308975408",161.559567,-77.815729,735.5,49.9855642664426,255.258668752743,-189.987,1
"308658582",161.03664,-77.819377,1039.5,61.9984752206619,254.549905566655,-180.594,1
"308946731",161.580355,-77.820038,751.5,49.6464904066783,255.278066718301,-188.868,1
"308658581",161.043162,-77.820907,1040.5,61.8855967920922,254.555507979284,-191.708,1
"308658577",161.075752,-77.822127,1022.5,61.1694260219428,254.595689432648,-202.125,1
"308687478",161.235676,-77.830103,973.5,57.736892563398,254.827780043752,-176.864,1
"308673022",161.216078,-77.831282,975.5,58.2144926985055,254.795069236212,-166.152,1
"308658557",161.241351,-77.834128,967.5,57.7233831441947,254.834535919396,-199.773,1
"308817323",161.548173,-77.834506,775.5,50.8355759349931,255.254002663941,-213.62,1
"308831727",161.568482,-77.835153,775.5,50.4042385644323,255.272290055592,-165.943,1
"308644093",161.221528,-77.835605,965.5,58.2146474682159,254.800684941832,-193.993,1
"308788496",161.54532,-77.838845,782.5,51.0471241004917,255.253450996901,-206.59,1
"308802910",161.565385,-77.839352,782.5,50.6183182290315,255.27146593259,-179.956,1
"308687457",161.40935,-77.843115,849.5,54.2247978381234,255.099320779895,-253.854,1
"308701904",161.430622,-77.843181,814.5,53.7519323907273,255.128220146492,-191.262,1
"308658536",161.409314,-77.847509,857.5,54.3737222086051,255.101635296955,-234.103,1
"308658534",161.429894,-77.847546,837.5,53.9167891574538,255.129868026096,-238.571,1
"308629598",161.429053,-77.852315,842.5,54.1023124425276,255.13186745615,-239.292,1
"308615123",161.408543,-77.852349,864.5,54.5585925042857,255.103424840547,-245.907,1
"308658525",161.500008,-77.852987,826.5,52.5564468123353,255.217763336481,-223.808,1
"308629591",161.485149,-77.856106,830.5,52.9996560989416,255.203974374903,-220.592,1
"308528196",161.311292,-77.856196,917.5,56.8534932721736,254.948816663682,-306.127,1
"308644057",161.514053,-77.856232,825.5,52.3677780632815,255.234665481942,-213.638,1
"308600640",161.428785,-77.856666,846.5,54.264498063163,255.134598210483,-249.088,1
"308586159",161.408762,-77.856786,861.5,54.7116779958824,255.106632749523,-239.604,1
"308528194",161.327999,-77.858379,901.5,56.5580973294894,254.978395153749,-297.759,1
"308615112",161.499723,-77.859249,827.5,52.7972335556658,255.222327310373,-216.71,1
"308499191",161.300388,-77.859712,914.5,57.2176519613182,254.929583718584,-286.171,1
"308542685",161.408045,-77.861536,866.5,54.9009882256055,255.108945902918,-262.911,1
"308528187",161.387239,-77.861554,873.5,55.3606795206436,255.07761365217,-271.584,1
"308557178",161.428148,-77.861631,843.5,54.4615213093285,255.13752835228,-251.902,1
"308528182",161.428639,-77.865895,842.5,54.6118213128308,255.141691389318,-256.321,1
"308499180",161.387023,-77.865896,874.5,55.5264446689987,255.080189223653,-281.156,1
"308513681",161.407452,-77.8659,863.5,55.0773544824761,255.111373195507,-276.421,1
"308499175",161.427942,-77.868762,827.5,54.7374574187042,255.143178740722,-267.67,1
"308484671",161.40777,-77.868856,854.5,55.1831375604779,255.114197604896,-278.021,1
"308455646",161.406992,-77.873122,854.5,55.3659245727574,255.11658330535,-274.739,1
"308470158",161.427848,-77.873219,811.5,54.9142717617589,255.147023704324,-261.858,1
"308441126",161.427852,-77.876026,809.5,55.0262509694226,255.149630752716,-269.184,1
"308441128",161.407929,-77.876038,838.5,55.4608258174841,255.120531091708,-252.383,1
"308397561",161.40742,-77.880328,833.5,55.6446293432486,255.123627399416,-289.268,1
"308412083",161.42827,-77.880417,812.5,55.1955712414345,255.154431588406,-272.22,1
"178601941",45,-89.991016,2760,1249.15313429325,240.018458854667,98.1,1
"178557201",45,-89.986524,2761,1249.07803414997,240.018456999113,81.7,1
"178534831",45,-89.982033,2761,1249.0031433869,240.01845512166,79,1
"178490091",45,-89.977541,2762,1248.92842868723,240.018453221169,82.8,1
"178445353",45,-89.973049,2763,1248.85390678275,240.01845129775,79,1
"178400620",45,-89.968558,2763,1248.77959423351,240.018449351525,80.2,1
"178378254",45,-89.964066,2764,1248.70545797996,240.018447381311,62.4,1
"178333526",45,-89.959574,2765,1248.63151462491,240.018445387216,67.7,1
"178288803",45,-89.955083,2766,1248.55778059934,240.018443369366,71.9,1
"178266443",45,-89.950591,2766,1248.48422310109,240.018441326528,82.1,1
"178221726",45,-89.946099,2767,1248.41085860392,240.018439258811,77.5,1
"178177028",45,-89.941608,2768,1248.33770340966,240.018437166341,77.5,1
"178132353",45,-89.937116,2769,1248.26472497369,240.018435047835,85.1,1
"178110026",45,-89.932624,2769,1248.19193964064,240.018432903402,77.5,1
"178065390",45,-89.928133,2770,1248.11936358314,240.018430733168,75.6,1
"178020756",45,-89.923641,2771,1248.04696451422,240.018428535798,71.1,1
"177976124",45,-89.919149,2772,1247.97475864933,240.0184263114,83.2,1
"177953809",45,-89.914658,2773,1247.90276203183,240.0184240601,76.4,1
"177909180",45,-89.910166,2773,1247.83094263253,240.018421780509,78.3,1
"177864553",45,-89.905674,2774,1247.75931653764,240.018419472733,83.6,1
"177842240",45,-89.901183,2775,1247.68789966116,240.018417136898,82.1,1
"177797616",45,-89.896691,2776,1247.61666023184,240.018414771557,95.8,1
"177752994",45,-89.892199,2777,1247.54561420656,240.018412376816,91.6,1
"177708375",45,-89.887708,2778,1247.47477736991,240.018409952799,85.9,1
"177686067",45,-89.883216,2778,1247.4041182087,240.018407498,82.8,1
"177641461",45,-89.878724,2779,1247.33365255043,240.018405012522,85.5,1
"177596859",45,-89.874233,2780,1247.26339605019,240.018402496489,93.5,1
"177552259",45,-89.869741,2781,1247.193317453,240.018399948331,80.2,1
"177529962",45,-89.865249,2781,1247.1234324569,240.018397368149,92.4,1
"177485368",45,-89.860758,2782,1247.05375658742,240.018394756065,82.1,1
"177440775",45,-89.856266,2783,1246.98425884793,240.018392110443,99.3,1
"177418479",45,-89.851774,2783,1246.91495480692,240.018389431382,92,1
"177373891",45,-89.847283,2784,1246.84585986033,240.018386719001,80.2,1
"177329308",45,-89.842791,2785,1246.77694326998,240.018383971596,79,1
"177284730",45,-89.838299,2786,1246.70822047475,240.01838118926,90.1,1
"177262443",45,-89.833808,2786,1246.63970674092,240.018378372112,78.7,1
"177217873",45,-89.829316,2787,1246.57137158889,240.018375518372,76.4,1
"177173309",45,-89.824824,2788,1246.50323032789,240.018372628133,84.4,1
"177128751",45,-89.820333,2789,1246.43529809446,240.018369701507,77.1,1
"178691433",110,-89.995508,2759,1249.7194775111,238.461012023011,96.2,1
"178713811",110,-89.991016,2760,1250.13510304245,238.461011540293,76.8,1
"178736191",110,-89.986524,2760,1250.550789152,238.461011051769,93.9,1
"178758572",110,-89.982033,2761,1250.96644321995,238.46101055747,84,1
"178780953",110,-89.977541,2761,1251.38225029134,238.461010057096,97,1
"178803334",110,-89.973049,2762,1251.79811775996,238.461009550676,90.8,1
"178803337",110,-89.968558,2763,1252.21395296593,238.461009038243,90.1,1
"178825719",110,-89.964066,2764,1252.62994103514,238.461008519483,85.9,1
"178848102",110,-89.959574,2764,1253.04598932128,238.461007994425,93.9,1
"178870485",110,-89.955083,2765,1253.46200512445,238.461007463102,84,1
"178892869",110,-89.950591,2766,1253.87817365121,238.461006925189,77.5,1
"178915252",110,-89.946099,2767,1254.29440221522,238.461006380714,74.1,1
"178915254",110,-89.941608,2767,1254.7105980767,238.46100582971,82.5,1
"178937637",110,-89.937116,2768,1255.01781774825,238.461005271839,68.8,1
"178960019",110,-89.932624,2769,1254.74756705775,238.461004707128,70.3,1
"178982400",110,-89.928133,2769,1254.47751531796,238.461004135611,81.7,1
"179004781",110,-89.923641,2770,1254.20754235505,238.461003556936,83.6,1
"179027162",110,-89.919149,2771,1253.93770840596,238.461002971131,77.1,1
"179027164",110,-89.914658,2772,1253.66807358393,238.461002378228,75.3,1
"179049544",110,-89.910166,2773,1253.39851790088,238.461001777861,87.4,1
"179071924",110,-89.905674,2775,1253.12910150107,238.461001170058,79,1
"179094303",110,-89.901183,2775,1252.85988440474,238.461000554851,86.6,1
"179116681",110,-89.896691,2776,1252.59074680997,238.460999931858,85.1,1
"179139060",110,-89.892199,2778,1252.3217487681,238.460999301108,88.6,1
"179139062",110,-89.887708,2779,1252.05295020627,238.460998662631,87.4,1
"179161438",110,-89.883216,2779,1251.784231509,238.460998016032,89.7,1
"179183813",110,-89.878724,2780,1251.51565263459,238.460997361336,85.9,1
"179206188",110,-89.874233,2782,1251.24727341685,238.460996698575,89.7,1
"179228560",110,-89.869741,2783,1250.97897442715,238.460996027336,80.6,1
"179250931",110,-89.865249,2784,1250.71081553054,238.460995347644,77.1,1
"179250934",110,-89.860758,2786,1250.44285646732,238.460994659531,80.9,1
"179273301",110,-89.856266,2787,1250.17497799608,238.460993962566,99.3,1
"179295666",110,-89.851774,2788,1249.90723988841,238.460993256772,96.6,1
"179318029",110,-89.847283,2789,1249.63970179095,238.460992542182,85.9,1
"179340391",110,-89.842791,2791,1249.37224464986,238.460991818346,97.7,1
"179362748",110,-89.838299,2792,1249.1049281431,238.460991085287,92,1
"179362750",110,-89.833808,2793,1248.83781182346,238.460990343036,105.4,1
"179385106",110,-89.829316,2795,1248.57077682501,238.460989591124,87.8,1
"179407459",110,-89.824824,2796,1248.30388273194,238.460988829573,94.7,1
"179429811",110,-89.820333,2797,1248.03718900298,238.460988058413,88.6,1
"178780942",170,-89.991016,2758,1250.19958358224,240.77886121647,91.6,1
"178848083",170,-89.986524,2758,1250.64747699656,240.778860563118,88.9,1
"178892845",170,-89.982033,2758,1251.09530925516,240.77885990205,89.7,1
"178959987",170,-89.977541,2758,1251.54327975208,240.778859232865,95.4,1
"179004745",170,-89.973049,2758,1251.99128873252,240.778858555601,111.6,1
"179049501",170,-89.968558,2758,1252.4392364075,240.778857870302,86.6,1
"179116632",170,-89.964066,2758,1252.8873222226,240.77885717655,73.7,1
"179161382",170,-89.959574,2758,1253.3354463975,240.778856474383,87.8,1
"179228498",170,-89.955083,2758,1253.78350911776,240.778855763846,76.8,1
"179273232",170,-89.950591,2758,1253.32929190918,240.778855044503,88.2,1
"179317957",170,-89.946099,2758,1252.83050852226,240.778854316394,87.8,1
"179385024",170,-89.941608,2758,1252.33183672742,240.778853579562,90.8,1
"179429725",170,-89.937116,2758,1251.83305444925,240.778852833556,98.9,1
"179496760",170,-89.932624,2758,1251.3342727265,240.778852078413,93.5,1
"179541432",170,-89.928133,2758,1250.83560259744,240.778851314178,80.2,1
"179586094",170,-89.923641,2758,1250.33682198741,240.77885054038,84,1
"179653079",170,-89.919149,2758,1249.83804193481,240.778849757057,83.6,1
"179697738",170,-89.914658,2759,1249.33937347752,240.778848964252,90.1,1
"179764728",170,-89.910166,2759,1248.84059454164,240.778848161478,80.9,1
"179809388",170,-89.905674,2759,1248.34181616519,240.778847348771,86.6,1
"179854049",170,-89.901183,2759,1247.84314938569,240.778846526174,88.6,1
"179921039",170,-89.896691,2760,1247.34437212999,240.778845693178,91.6,1
"179965703",170,-89.892199,2760,1246.84559543573,240.77884484982,90.1,1
"180032694",170,-89.887708,2760,1246.34693034007,240.778843996143,90.8,1
"180077354",170,-89.883216,2760,1245.8481547706,240.778843131618,84.4,1
"180122010",170,-89.878724,2761,1245.3493797646,240.778842256278,89.7,1
"180188994",170,-89.874233,2762,1244.85071635885,240.778841370169,89.7,1
"180233651",170,-89.869741,2762,1244.35194248169,240.778840472736,84.4,1
"180300620",170,-89.865249,2763,1243.85316917005,240.778839564015,79.4,1
"180345238",170,-89.860758,2764,1243.35450746031,240.778838644049,76.8,1
"180389854",170,-89.856266,2765,1242.85573528159,240.77883771226,76.8,1
"180456773",170,-89.851774,2765,1242.35696367042,240.778836768684,79,1
"180501382",170,-89.847283,2766,1241.85830366282,240.778835813362,79.4,1
"180568293",170,-89.842791,2767,1241.35953318868,240.778834845693,87.4,1
"180612902",170,-89.838299,2768,1240.86076328415,240.77883386571,81.7,1
"180657513",170,-89.833808,2769,1240.36210498486,240.778832873454,79.4,1
"180724432",170,-89.829316,2771,1239.86333622147,240.778831868298,88.9,1
"180769043",170,-89.824824,2772,1239.36456802975,240.778830850273,78.3,1
"180835965",170,-89.820333,2774,1238.86591144498,240.77882981942,80.6,1
"178758559",-130,-89.991016,2757,1249.36882975494,242.57172518276,70.3,1
"178780936",-130,-89.986524,2756,1249.40158275419,242.571725275794,83.2,1
"178825693",-130,-89.982033,2756,1249.43452466327,242.571725369929,102.7,1
"178848072",-130,-89.977541,2755,1249.46767013686,242.571725465222,99.3,1
"178892832",-130,-89.973049,2754,1249.50101184608,242.571725561668,84,1
"178915211",-130,-89.968558,2754,1249.53454228724,242.571725659262,89.7,1
"178959970",-130,-89.964066,2754,1249.56827637682,242.571725758061,86.6,1
"179004726",-130,-89.959574,2753,1249.60220665463,242.571725858063,79,1
"179027102",-130,-89.955083,2753,1249.63632548571,242.571725959259,85.1,1
"179071855",-130,-89.950591,2753,1249.67064804827,242.571726061712,88.2,1
"179094230",-130,-89.946099,2752,1249.70516675086,242.571726165416,85.9,1
"179138980",-130,-89.941608,2752,1249.73987382723,242.571726270367,82.5,1
"179161352",-130,-89.937116,2752,1249.77478471733,242.571726376627,90.8,1
"179206095",-130,-89.932624,2751,1249.80989169841,242.571726484192,92,1
"179250833",-130,-89.928133,2751,1249.84518687304,242.571726593055,97.7,1
"179273196",-130,-89.923641,2751,1249.88068594277,242.571726703284,82.8,1
"179317918",-130,-89.919149,2751,1249.91638105363,242.571726814874,89.7,1
"179340275",-130,-89.914658,2751,1249.95226417702,242.571726927818,77.9,1
"179384981",-130,-89.910166,2751,1249.98835127604,242.571727042185,87,1
"179407330",-130,-89.905674,2750,1250.02463436553,242.571727157972,80.6,1
